audio_filepath	transcript	duration
/home4/khanhnd/LibriSpeech/train-clean-100/1081/125237/1081-125237-0101.flac	and overruled their protest the act was declared to have been passed and was on may fifth sent to van beverningh and nieuwpoort with instructions not to deliver it until circumstances compelled them to do so	12.645
/home4/khanhnd/LibriSpeech/train-clean-100/1081/125237/1081-125237-0102.flac	but for some five weeks the existence of the act was unknown to the states general and during that period	5.7
/home4/khanhnd/LibriSpeech/train-clean-100/1081/125237/1081-125237-0103.flac	early in june a bribe induced one of de witt's clerks to betray the secret to count william frederick the news soon spread and loud was the outcry of the orange partisans and of the two princesses who at once addressed a remonstrance to the states general	14.385
/home4/khanhnd/LibriSpeech/train-clean-100/1081/125237/1081-125237-0105.flac	all the secret instructions they had received from holland and the act of exclusion meanwhile the estates of holland themselves frightened at the clamour which had been aroused began to show signs of defection	11.4
/home4/khanhnd/LibriSpeech/train-clean-100/1081/125237/1081-125237-0106.flac	they went so far as to pass a vote of thanks to the envoys for not having delivered the act to cromwell de witt's position appeared hopeless	8.085
/home4/khanhnd/LibriSpeech/train-clean-100/1081/125237/1081-125237-0107.flac	his efforts to prevent the resolution of the states general from taking immediate effect proving unavailing he put forward the suggestion that on account of its importance the despatch should be sent to the envoys in cipher	12.2
/home4/khanhnd/LibriSpeech/train-clean-100/1081/125237/1081-125237-0108.flac	this was agreed to and on june seventh the document was duly forwarded to london by the council pensionary	5.955
/home4/khanhnd/LibriSpeech/train-clean-100/1081/125237/1081-125237-0109.flac	informing them that the estates of holland assented to the request made by the states general and that they were to send back the secret correspondence and also the act if it were still undelivered the result answered to his expectations	14.605
/home4/khanhnd/LibriSpeech/train-clean-100/1081/125237/1081-125237-0112.flac	and from the skill and courage with which he achieved his end in the face of obstacles and difficulties that seemed insurmountable but for the course of double dealing and chicanery by which he triumphed the only defence that can be offered is that the council pensionary	14.01
/home4/khanhnd/LibriSpeech/train-clean-100/1081/125237/1081-125237-0113.flac	really believed that peace was an absolute necessity for his country and that peace could only be maintained at the cost of the act of exclusion	7.92
/home4/khanhnd/LibriSpeech/train-clean-100/1081/125237/1081-125237-0114.flac	there is however every reason to believe that de witt was prompted to take the risks he did by purely patriotic motives and not through spite against the house of orange	9.49
/home4/khanhnd/LibriSpeech/train-clean-100/1081/125237/1081-125237-0115.flac	not merely by the orange partisans but by popular opinion generally in the united provinces	6.205
/home4/khanhnd/LibriSpeech/train-clean-100/1081/128618/1081-128618-0000.flac	clean the fish dip in flour then in beaten egg then in crumbs and fry in plenty of fat drain and garnish with lemon and parsley	9.095
/home4/khanhnd/LibriSpeech/train-clean-100/1081/128618/1081-128618-0001.flac	season with salt and pepper dip in egg and corn meal and fry in deep fat	5.62
/home4/khanhnd/LibriSpeech/train-clean-100/1081/128618/1081-128618-0004.flac	cover with white wine and simmer for twenty minutes drain and keep warm take out the onion parsley and celery root add half a cupful of chopped mushrooms and cook for five minutes	13.49
/home4/khanhnd/LibriSpeech/train-clean-100/1081/128618/1081-128618-0005.flac	cook with a tablespoonful each of butter and flour thickened together take from the fire add a tablespoonful of butter and the juice of two lemons pour over the fish and serve	11.695
/home4/khanhnd/LibriSpeech/train-clean-100/1081/128618/1081-128618-0006.flac	to which has been added chopped cooked carrots and mushrooms and a tablespoonful of minced parsley add also to the sauce a tablespoonful of butter and grated nutmeg	11.33
/home4/khanhnd/LibriSpeech/train-clean-100/1081/128618/1081-128618-0007.flac	and put into a stewpan with a chopped onion a bunch of parsley a pinch of salt and enough white wine to cover simmer for fifteen minutes	9.0
/home4/khanhnd/LibriSpeech/train-clean-100/1081/128618/1081-128618-0008.flac	put into a saucepan one tablespoonful of malt vinegar one tablespoonful of tarragon vinegar a teaspoonful of minced parsley a small chopped onion a bay leaf and four pepper corns	13.31
/home4/khanhnd/LibriSpeech/train-clean-100/1081/128618/1081-128618-0009.flac	boil for ten minutes strain and cool cook together four tablespoonfuls of butter and two of flour when brown add a pint of beef stock and cook until thick stirring constantly take from the fire	14.3850625
/home4/khanhnd/LibriSpeech/train-clean-100/1081/128618/1081-128618-0010.flac	add the strained vinegar the beaten yolks of six eggs and two tablespoonfuls of grated horseradish bring to the boil pour over the fish and serve perch a la stanley	11.775
/home4/khanhnd/LibriSpeech/train-clean-100/1081/128618/1081-128618-0011.flac	take from the fire add the yolks of four eggs beaten with the juice of a lemon and three tablespoonfuls of butter bring to the boil add a dozen parboiled oysters pour over the fish and serve baked perch	14.55
/home4/khanhnd/LibriSpeech/train-clean-100/1081/128618/1081-128618-0012.flac	prepare and clean the fish stuff with seasoned crumbs	3.775
/home4/khanhnd/LibriSpeech/train-clean-100/1081/128618/1081-128618-0013.flac	bake with a little white wine and melted butter perch salad	4.455
/home4/khanhnd/LibriSpeech/train-clean-100/1088/129236/1088-129236-0000.flac	every promise of the soul has innumerable fulfilments each of its joys ripens into a new want nature uncontainable flowing forelooking	9.845
/home4/khanhnd/LibriSpeech/train-clean-100/1088/129236/1088-129236-0004.flac	one must not be too old the delicious fancies of youth reject the least savor of a mature philosophy as chilling with age and pedantry their purple bloom	10.805
/home4/khanhnd/LibriSpeech/train-clean-100/1088/129236/1088-129236-0005.flac	and therefore i know i incur the imputation of unnecessary hardness and stoicism from those who compose the court and parliament of love but from these formidable censors i shall appeal to my seniors	13.03
/home4/khanhnd/LibriSpeech/train-clean-100/1088/129236/1088-129236-0006.flac	for it is to be considered that this passion of which we speak though it begin with the young yet forsakes not the old or rather suffers no one who is truly its servant to grow old	11.205
/home4/khanhnd/LibriSpeech/train-clean-100/1088/129236/1088-129236-0007.flac	glows and enlarges until it warms and beams upon multitudes of men and women upon the universal heart of all and so lights up the whole world and all nature with its generous flames	12.495
/home4/khanhnd/LibriSpeech/train-clean-100/1088/129236/1088-129236-0008.flac	only it is to be hoped that by patience and the muses aid we may attain to that inward view of the law which shall describe a truth ever young and beautiful so central that it shall commend itself to the eye at whatever angle beholden	14.46
/home4/khanhnd/LibriSpeech/train-clean-100/1088/129236/1088-129236-0009.flac	and the first condition is that we must leave a too close and lingering adherence to facts and study the sentiment as it appeared in hope and not in history for each man sees his own life defaced and disfigured	13.555
